"set","setInf","locx","locy","time","genoID"
15,107,5.20385499106575,2.77711475409836,430,3308493798174393
16,5,5.68683083511735,3.60203389830492,430,3308476224037529
10,5,4.16024915062205,1.52602597402589,431,3311242552592059
17,5,3.44467905405473,1.5,431,3308494897597983
25,9,2.14864864864839,4.44619354838703,431,2745543769769619
5,70,5.27060702875383,2.7077610893577,431,4187544746776083
5,71,5.42108626198161,3.65709192916844,432,1109436040267675
22,158,5.48421883219326,4.31091891891878,432,2748290334250171
8,28,4.88202604001239,1.59252963164722,432,7812093417674299
21,55,5.60182303245884,6.85478656968628,433,4469582364201147
5,72,5.68562300319425,1.63628659926364,433,3311208175560347
12,5,4.54864864864854,1.52289655172415,434,3308768668274651
17,6,1.5,3.74590399540092,434,7849614033864347
18,15,6.18540344514895,4.42772737668675,434,3343643836206203
32,61,6.66681614349843,3.13403614457828,434,3326087083640731
3,97,1.90254545454518,4.32030321944148,435,3345874953754355
30,263,6.42808683853432,1.80377142857146,435,3308491374119099
30,264,6.791723202171,1.57611428571423,435,4469579042311835
30,265,5.60040705563103,7.42377142857143,435,3310831194130322
5,73,5.42108626198161,3.65709192916844,435,8973178636131929
2,14,1.73907825252242,2.27633854515918,436,3308473926192795
22,159,2.64466070489214,6.28881081081073,436,3309040710764219
13,10,5.81893004115295,7.25452631578935,437,3081960034716575
5,74,2.47476038338715,1.69472853719825,437,8850032377516699
5,75,2.47476038338715,1.69472853719825,437,4207840614214557
11,8,6.41351614473379,2.22088536476781,438,3311247870977947
7,2,1.5,7.5,438,3308751420968123
30,266,1.66553595658018,3.69039999999999,438,3062186005284635
22,160,2.53840084166236,3.36486486486489,438,7814249490736827
8,29,3.66735471578293,7.21564889080905,439,3345877185619899
5,76,5.42108626198161,3.65709192916844,440,3345877168870847
22,161,3.92293529721235,3.20270270270264,440,3079932256996603
21,56,2.64184081814286,7.22948350598774,441,2745543836354075
3,98,1.5,2.04362051261402,441,3308731800278939
12,6,5.39189189189199,3.08620689655169,442,1041266051433785
12,7,5.39189189189199,3.08620689655169,442,3297463913727259
5,77,7.31501597444097,4.71430658640638,442,3345878061995803
5,78,5.42108626198161,3.65709192916844,442,3310681807709594
22,162,2.00289321409775,4.52562162162161,442,7847225981716411
22,163,7.5,6.20270270270268,442,3308459430568603
18,16,7.19809610154097,4.21799954257834,443,3328285032638267
5,79,2.74600638977708,3.75971597218159,443,3308493656147227
15,108,4.23117181516551,4.539737704918,444,3220669963486875
25,10,4.99744338933554,1.5,444,3343643467099579
21,57,5.60182303245884,6.85478656968628,445,7812091270178715
21,58,1.96687416629666,7.5,445,7849477802876059
30,267,3.65558570782364,3.37965714285714,445,6706122158555801
5,80,3.17731629392954,5.45453217228689,445,3343679236131987
5,81,3.17731629392954,5.45453217228689,445,3343679236131987
22,164,3.9755391899,4.04010810810809,445,4436590203792443
22,165,2.06496580746966,5.79729729729719,445,7847277831702171
22,166,2.06496580746966,5.79729729729719,445,3343678204331675
11,9,1.5,4.61429601204234,446,3310691873508379
3,99,5.29963636363636,7.5,446,3308495652571835
30,268,2.28426051560312,7.32857142857143,446,3310667043752627
30,269,3.65558570782364,3.37965714285714,446,3343677927509819
22,167,2.00289321409775,4.52562162162161,446,3308493790301467
22,168,4.41425565491909,4.55416216216211,446,3346014624599899
32,62,1.77533632287029,3.94415160642569,446,2219981439535001
25,11,6.31227173118974,1.60748387096781,447,3308768701762744
30,270,3.10560832202558,3.53805714285707,447,3009426291486107
22,169,1.5,6.71756756756745,447,3343677893963163
22,170,2.29221462388313,5.09464864864853,447,3345977714460443
22,171,2.29221462388313,5.09464864864853,447,3345979895498523
22,172,1.5,6.71756756756745,447,3308493521873339
8,30,7.16941886313121,2.70513928282962,447,8940741776426651
8,31,7.16941886313121,2.70513928282962,447,3079795035663771
22,173,2.53840084166236,3.36486486486489,448,3167745229112891
22,174,2.53840084166236,3.36486486486489,448,3167745229112891
30,271,6.02193577566731,6.31965714285713,449,7812094558529339
30,272,6.02193577566731,6.31965714285713,449,7812094558529339
30,273,6.95725915875213,2.05234285714287,449,8957921972208313
22,175,2.87085744345112,6.419027027027,449,2745680989815963
18,17,7.48005439709848,2.32141495768854,450,1338289212419475
18,18,5.03853127833169,4.96325379278803,450,3345979895498523
18,19,5.03853127833169,4.96325379278803,450,3345979895498523
18,20,5.03853127833169,4.96325379278803,450,3079795002625683
25,12,2.73374726077394,4.48929032258071,450,3343661015679066
22,176,2.29221462388313,5.09464864864853,450,3311242552598043
22,177,2.29221462388313,5.09464864864853,450,3079794985848467
22,178,2.29221462388313,5.09464864864853,450,3345979895498523
21,59,5.60182303245884,6.85478656968628,451,7814294185754779
25,13,7.5,6.72580645161289,451,7867066654444475
5,82,5.42108626198161,3.65709192916844,451,4436867598372499
8,32,7.20085741505199,3.63990269925049,451,7814257342474139
19,16,2.20271303018666,2.46492436015975,452,7812056912023099
22,179,2.00289321409775,4.52562162162161,452,7286664298546843
32,63,1.5,3.45682730923697,452,2748293555472059
18,21,5.86808703535757,4.10364412594344,453,3345877185644089
24,8,7.4717022844511,5.82894736842104,453,7530615337173689
30,274,3.65558570782364,3.37965714285714,453,3079794969204249
5,83,2.4910543130987,1.77269008240314,453,2780863214706361
8,33,3.34248967926237,3.20790991227907,454,3345876715882395
22,180,2.00289321409775,4.52562162162161,455,3080070283153043
2,15,3.13034085453795,3.5823068506688,457,3203488148118939
24,9,7.4717022844511,5.82894736842104,458,2745672702674649
22,181,3.8882167280382,5.87837837837836,458,7867206446270139
24,10,7.14804716285946,1.65210526315796,461,1109435839469243
8,34,6.95315973324807,3.28454834043993,462,757572992533691
20,3,7.5,7.5,465,3363435011962651
20,4,7.5,7.5,465,3363435011954459
30,275,6.02193577566731,6.31965714285713,465,4434796962696219
21,60,5.60182303245884,6.85478656968628,466,7814842196742043
30,276,6.02284034373525,2.22377142857145,466,3293066267248537
5,84,5.42108626198161,3.65709192916844,466,3346014624601755
5,85,5.42108626198161,3.65709192916844,467,3308493807083165
22,182,3.23908469226796,3.52702702702705,467,4135876290168379
30,277,4.64699231117169,7.21131428571428,468,3363744257460123
5,86,5.42108626198161,3.65709192916844,468,7812643173486491
5,87,5.42108626198161,3.65709192916844,468,4469850514448315
11,10,6.35802368976138,2.2348781987407,469,1092155004996795
11,11,6.35802368976138,2.2348781987407,469,3342579758026395
11,12,4.89964303099107,2.45812750439934,469,3308596852737691
18,22,6.20081595648224,5.2662956468705,469,3310692796780473
21,61,5.60182303245884,6.85478656968628,469,4469570402043547
3,100,4.68218181818149,5.94959429802488,469,3310693685970587
3,101,7.5,2.40603418768991,469,3308460151457497
5,88,5.42108626198161,3.65709192916844,469,7812091018530457
2,16,3.51632261161896,4.21760844245226,470,7813054349231675
18,23,1.5,3.38663566364266,470,4469715491414462
19,17,3.74799388612876,6.26619518816517,470,2783474471446451
30,278,6.02193577566731,6.31965714285713,470,3308757779793707
5,89,5.42108626198161,3.65709192916844,470,4399760087500443
11,13,5.89363946130088,4.48937816693872,471,3326084936189499
5,90,5.42108626198161,3.65709192916844,471,2220114751311391
5,91,5.42108626198161,3.65709192916844,471,3308614091392667
2,17,1.97815650504485,3.19413757808911,472,1094077975905947
19,18,5.09151700420265,5.14204355438392,472,3308493773489055
19,19,5.09151700420265,5.14204355438392,472,1056693967675099
3,102,1.97236363636422,1.58057664042517,472,3343678145611739
1,1,4.5,4.5,472,3311379001169307
30,279,2.10334690185414,5.21428571428573,472,3326087050086330
30,280,2.10334690185414,5.21428571428573,472,3310830251985595
30,281,3.65558570782364,3.37965714285714,472,3310821595469754
30,282,4.25893260967778,5.25234285714287,472,3084194399702683
5,92,5.42108626198161,3.65709192916844,472,3308494864041658
32,64,6.68026905829644,6.19239457831331,472,3308493572195007
2,18,3.61137782045098,4.39401051777091,473,900561194241178
18,24,5.44469628286415,6.73381870854628,473,3309043546114203
25,14,3.97516435354211,6.12361290322578,473,3009564100052635
3,103,3.8094545454554,5.34557150623159,473,3308498085269051
3,104,5.19927272727327,2.55909356313043,473,3079932445247123
5,93,2.55718849840324,2.31900531821631,473,8937997619546074
5,94,5.42108626198161,3.65709192916844,473,7814429510782363
32,65,3.50896860986534,3.25389056224896,473,4436584130467483
26,28,4.64516129032289,5.14330044557612,473,3310663822532507
14,10,1.72714190834634,4.10599403734518,474,3345825377078811
14,9,1.72714190834634,4.10599403734518,474,3310641239871003
3,105,5.19927272727327,2.55909356313043,474,4468478557570971
8,35,1.54763416957777,3.84660104814328,474,4030322687395487
30,283,5.90072365445429,5.82159999999997,475,3311240421889563
30,284,5.07304387155101,6.14754285714284,475,3027010206877371
5,95,5.42108626198161,3.65709192916844,475,2763136022931355
5,96,5.42108626198161,3.65709192916844,475,3311244716072691
32,66,6.68026905829644,6.19239457831331,475,3293083434534075
30,285,2.87222976028941,7.5,476,3308459430569627
30,286,7.37969244685635,2.05234285714287,476,2991971796567739
30,287,1.84644957033011,5.2332571428571,476,1056659213567675
5,97,5.42108626198161,3.65709192916844,476,4434531144486553
32,67,2.34304932735422,6.49598393574295,476,3273309418219035
8,36,6.16910130200097,1.5,476,3308493253441307
15,109,1.88294613224498,4.05265573770493,477,4416801494311963
10,6,6.48074745186793,7.42207792207792,477,3310693685970747
18,25,2.95149592021827,4.78977662575292,477,3309592832168987
21,62,5.60182303245884,6.85478656968628,477,3343643785873051
25,15,6.99159970781506,5.15445161290329,477,2200191244754747
8,37,5.96236900603339,1.83664556605375,477,3309026282325275
8,38,5.32216576691031,2.69702462573024,477,3308476241333914
2,19,3.08425348055678,4.81754491229311,478,1041713130684947
18,26,6.33680870353609,3.39852862697267,478,3275507434954171
21,63,1.5,1.5,478,3291314515898011
25,16,7.17348429510484,6.38245161290328,478,3345876313228187
30,288,7.31908638625008,2.07142857142858,478,3310692343795611
30,289,2.93193125282679,2.52857142857145,478,3308493454503611
5,98,5.42108626198161,3.65709192916844,478,3308493421201041
32,68,6.57264573990956,1.5,478,3309284046979611
26,29,3.58548387096657,6.55880012730751,478,3310675432368025
18,27,6.75929283771473,5.32347335518795,479,3310641072629657
18,28,7.40933816863124,6.94354654265468,479,4469578069264027
18,29,7.40933816863124,6.94354654265468,479,4469578069264027
21,64,5.60182303245884,6.85478656968628,479,4436538429426843
5,99,5.42108626198161,3.65709192916844,479,3027001633719315
22,183,3.41478169384495,7.31091891891899,479,7814563023873435
2,20,2.84229476716468,4.38913987223386,480,3309044628246187
5,100,5.42108626198161,3.65709192916844,480,2781279038533275
15,110,4.08105693132435,4.89540983606557,481,3345876816549531
3,106,3.90000000000046,5.36574586747742,481,3308493454757819
30,290,5.67277250113005,4.17040000000005,481,7849605661477393
30,291,6.02193577566731,6.31965714285713,481,7812075868767698
30,292,3.65558570782364,3.37965714285714,481,2501573454128319
5,101,5.42108626198161,3.65709192916844,481,7812094658649610
11,14,6.26650981664829,6.5018021074056,482,3310692813556379
8,39,3.66735471578293,7.21564889080905,482,2745506960565817
22,184,6.74881641241516,5.74394594594595,483,3345860005262747
19,20,2.76098586167405,5.21805716758797,484,3099586211932827
13,11,7.5,4.44736842105268,485,3310693788729755
3,107,3.04581818181878,5.10396238951418,485,3064371606506011
3,108,3.13636363636384,5.10396238951418,485,8656655635767451
3,109,2.89963636363648,4.8623532727969,485,3082266504653595
3,110,3.13636363636384,5.10396238951418,485,7286526792470040
3,111,2.84509090909145,4.88252763404273,485,3308493588981658
3,112,2.84509090909145,4.88252763404273,485,3308491240172703
3,113,2.99127272727262,5.18453902993941,485,3308766436837145
3,114,3.10036363636438,5.16436466869352,485,2782927232221209
3,115,2.99127272727262,5.18453902993941,485,3308491491824793
3,116,3.08181818181825,4.07712364346548,485,7005052755307227
3,117,2.99127272727262,5.18453902993941,485,3308766453614361
3,118,1.99090909090978,2.18459943221859,485,3363471452062110
3,119,1.99090909090978,2.18459943221859,485,3343678162390681
3,120,1.95490909090917,2.40603418768991,485,7812093285031579
3,121,2.1000000000004,2.82885014194532,485,4188099946791482
3,122,2.02690909090982,2.66781766565327,485,3310692798877371
3,123,2.22763636363658,2.88925242112472,485,3311225036644283
3,124,2.38800000000068,4.04994261783478,485,3308493639306143
3,125,1.99090909090978,2.44626210562348,485,4434947747932075
3,126,2.29963636363722,3.130861537842,485,2747742876913627
3,127,2.20909090909159,3.01005697948333,485,1056691795546026
3,128,2.75454545454525,3.27184045744657,485,3308493790310067
3,129,2.02690909090982,2.2852296293313,485,3308459430570971
3,130,2.02690909090982,2.2852296293313,485,3310931203100057
3,131,2.02690909090982,2.66781766565327,485,3308493792406425
3,132,2.3367272727272,3.17108945577544,485,3311242185592731
3,133,2.26363636363661,3.01005697948333,485,3062207480644249
3,134,2.26363636363661,3.01005697948333,485,3310690129072027
3,135,2.86363636363758,4.96310427446796,485,3308493790308251
3,136,2.26363636363661,2.9294803390581,485,3310827972909754
24,11,7.02689756816582,2.96491228070179,486,3308494715143835
3,137,1.7727272727274,1.76178347796318,486,3309318426126651
5,102,2.28306709265183,6.09739348956813,486,3311240164003483
5,103,2.74600638977708,6.19475775816734,486,3310692528325211
5,104,2.33099041533566,6.01943194436335,486,2780727739213723
5,105,2.44313099041637,5.57141604815616,486,3273446856385338
5,106,2.44313099041637,5.57141604815616,486,3310692813554715
5,107,2.95399361022445,6.52600666238095,486,7548177594737561
5,108,2.74600638977708,6.40912278651169,486,7814296517766715
5,109,2.90607028753962,6.46756472444635,486,3308493454755771
5,110,2.33099041533566,6.01943194436335,486,3308493773521563
5,111,1.85175718849786,5.4156098416224,486,3205105345940731
5,112,2.17092651757212,5.96099000642863,486,3308493823329435
5,113,1.99552715654935,4.20773186838878,486,3310656306341401
5,114,2.04345047923318,4.69478697913621,486,2745956153747098
5,115,2.02715654952063,6.01943194436335,486,3309034589178395
5,116,1.82012779552708,6.29223891064236,486,7759453830826715
5,117,2.05974440894573,5.92206767576414,486,4434909095317145
5,118,2.04345047923318,4.69478697913621,486,3275471531590842
5,119,2.09137380191751,5.14280287534334,486,3308493823853499
5,120,2.04345047923318,4.69478697913621,486,3345876917193915
5,121,1.9792332268378,4.14928993045406,486,3029767242433435
5,122,2.05974440894573,5.92206767576414,486,2747880299055067
5,123,2.47476038338715,6.29223891064236,486,3308460017248923
5,124,2.09137380191751,5.14280287534334,486,1056693978842376
5,125,2.10766773162956,6.19475775816734,486,4436592703620506
5,126,1.85175718849786,5.4156098416224,486,3309043529340443
5,127,2.17092651757212,5.53249371749167,486,3308493789250075
5,128,2.20351437699672,4.59742271053711,486,3308562503536154
5,129,2.20351437699672,4.59742271053711,486,212823099107226
5,130,2.04345047923318,4.69478697913621,486,3308493521863835
5,131,3.38530351437742,7.14934837239214,486,3343816205452443
5,132,3.60862619808352,6.77917713751392,486,4469715037900604
5,133,3.38530351437742,7.14934837239214,486,2745818565891356
5,134,3.46485623003203,5.98050961369887,486,3309044603044505
5,135,3.36900958466487,5.82470340716499,486,3308491642816027
5,136,2.02715654952063,5.33764829641757,486,2745543685883547
5,137,3.36900958466487,5.82470340716499,486,3027023108523707
5,138,3.46485623003203,5.98050961369887,486,3308635524228633
5,139,3.4495207667738,5.80518379989487,486,2499532195417277
5,140,3.46485623003203,5.98050961369887,486,8938543113888699
5,141,3.41693290734819,7.20779031032674,486,3344227920299839
5,142,3.46485623003203,5.98050961369887,486,3293100277023619
5,143,3.01821086262033,7.1298287651219,486,3308493689646905
5,144,2.10766773162956,6.19475775816734,486,3308493792404923
3,138,4.26327272727349,2.36580626975653,487,2748086392506043
3,139,4.3909090909091,3.03023134072929,487,3308493775619993
3,140,4.40945454545523,2.86907805987876,487,3345877168866457
3,141,3.70036363636478,2.20465298890607,487,3238122076035611
3,142,4.77272727272769,4.01672136428608,487,2745543838955226
3,143,4.40945454545523,2.86907805987876,487,3293101231496795
3,144,4.57309090909087,3.17108945577544,487,7849480839289995
3,145,2.86363636363758,3.89591680592747,487,4153021801744051
3,146,2.84509090909145,3.1510358990879,487,3310692796778427
3,147,4.71818181818209,4.03689572553204,487,3345877051427611
3,148,2.95418181818321,5.00333219240141,487,8974277191460538
3,149,2.86363636363758,3.89591680592747,487,4436590178126013
3,150,4.35490909090963,3.41269857249278,487,7832022049097147
3,151,4.40945454545523,2.86907805987876,487,3343679236133779
5,145,3.04984025559161,7.09090643445741,487,4434391415441307
5,146,3.1936102236421,7.5,487,6616098975572891
5,147,3.04984025559161,7.09090643445741,487,3275645544352409
5,148,2.95399361022445,6.52600666238095,487,3361270348416539
5,149,1.86805111821141,5.57141604815616,487,3343678097379227
3,152,3.44509090909128,3.89591680592747,492,777367154640441
3,153,3.42763636363738,3.89591680592747,492,3308493823827067
3,154,2.37272727272837,2.84902450319128,492,3080998834987707
3,155,3.42763636363738,3.89591680592747,492,3310692410606779
3,156,5.1730909090907,4.45971167978745,492,3062201038194619
30,293,6.02193577566731,6.31965714285713,492,3345876631471147
11,15,7.5,5.54939894417699,494,4436593659928219
3,157,3.13636363636384,5.10396238951418,500,4434385981462043
3,158,2.84509090909145,3.1510358990879,500,7867067708796555
3,159,2.86363636363758,4.96310427446796,500,4434359337403803
3,160,3.13636363636384,5.10396238951418,500,7812222252009395
3,161,3.209454545455,5.28516922705219,500,5597676999337755
3,162,2.95418181818321,5.00333219240141,500,4434393699239832
3,163,3.10036363636438,5.14431111200597,500,3346110170589883
3,164,3.04581818181878,5.10396238951418,500,7814977488178971
3,165,2.99127272727262,5.18453902993941,500,3311381082064697
3,166,2.93672727272817,5.08390883282657,500,3308459466215067
3,167,2.91818181818147,4.98315783115551,500,3064673916070171
3,168,3.209454545455,5.28516922705219,500,3345877185646107
3,169,3.10036363636438,5.16436466869352,500,2519044240230811
3,170,2.89963636363648,4.8623532727969,501,3326085975819931
3,171,2.82763636363641,3.91609116717343,501,3062340607331035
3,172,2.86363636363758,3.89591680592747,501,3308493772457659
3,173,3.44509090909128,3.89591680592747,501,1094624913182107
3,174,2.86363636363758,4.96310427446796,501,3308635526324889
3,175,3.44509090909128,3.89591680592747,501,3029217836843547
3,176,2.02690909090982,2.66781766565327,501,4434393699238939
3,177,1.7727272727274,1.76178347796318,501,3326077301999257
3,178,1.99090909090978,2.18459943221859,501,3308494731923355
3,179,2.00945454545477,2.42620854893587,501,2745543368656539
3,180,2.00945454545477,2.42620854893587,501,3343818839314075
3,181,1.99090909090978,2.44626210562348,501,2745543820070811
3,182,2.3367272727272,2.98988261823737,501,4434393699346234
3,183,2.84509090909145,3.1510358990879,501,3308493656049563
3,184,2.22763636363658,2.88925242112472,501,3310692813033627
3,185,2.20909090909159,3.01005697948333,501,3308905972944795
3,186,2.17309090909041,3.05028489741677,501,3308493438044059
3,187,2.22763636363658,2.88925242112472,501,1057243381926555
3,188,2.22763636363658,2.88925242112472,501,3310692647847579
3,189,2.75454545454525,3.27184045744657,501,3308493773000345
3,190,2.73600000000083,3.29189401413417,501,3310692815651611
5,150,2.15559105431289,7.2662322482614,501,3238125045598107
3,191,4.40945454545523,2.86907805987876,502,3308493798655675
3,192,3.62727272727305,5.10396238951418,502,3906625951547579
3,193,4.33636363636407,3.25166609620073,502,3310693887307423
3,194,4.77272727272769,4.01672136428608,502,3328697182242459
3,195,2.02690909090982,2.2852296293313,502,3308493773528475
3,196,4.26327272727349,2.36580626975653,502,3308631231317530
3,197,3.93600000000106,1.90264159300945,502,3345864319616921
5,151,5.42108626198161,3.65709192916844,502,2745543838975627
5,152,3.1936102236421,7.5,502,7565802813056667
5,153,3.38530351437742,7.14934837239214,502,3309043210569241
5,154,3.01821086262033,7.1298287651219,502,7847273228422811
5,155,2.95399361022445,6.52600666238095,502,3308768701760027
5,156,2.17092651757212,5.96099000642863,502,3310690649296411
5,157,3.04984025559161,7.09090643445741,502,3134888896940763
5,158,2.95399361022445,6.52600666238095,502,3308493790300059
5,159,2.17092651757212,5.96099000642863,502,7812093017114267
5,160,2.10766773162956,6.19475775816734,502,3309043573375195
5,161,1.86805111821141,5.57141604815616,502,3310692813555387
5,162,2.74600638977708,6.19475775816734,502,1058892716754899
5,163,1.88338658147064,5.29872596575308,502,3309044487737011
5,164,1.9792332268378,4.14928993045406,502,3309043529338011
5,165,2.05974440894573,5.92206767576414,502,6371733218844587
5,166,2.44313099041637,5.57141604815616,502,3308768670305307
5,167,2.05974440894573,5.92206767576414,502,7812091272425115
5,168,2.09137380191751,5.14280287534334,502,3343677896058777
5,169,2.04345047923318,4.69478697913621,502,3273309420307611
5,170,2.04345047923318,5.18184208988369,502,4436592586192795
5,171,2.18722044728467,4.88963240021043,502,7812097175768363
30,294,6.02193577566731,6.31965714285713,503,3223006803183507
5,172,5.42108626198161,3.65709192916844,503,3346426589136411
5,173,2.04345047923318,4.69478697913621,503,7216123738636827
5,174,3.60862619808352,6.77917713751392,503,7779108079323793
5,175,3.18977635782729,5.47884401846775,503,3308493790299803
5,176,3.46485623003203,5.98050961369887,503,3308493792397107
5,177,3.46485623003203,5.98050961369887,503,3237025545120667
5,178,3.35367412140564,5.16232248261357,503,3310950144560027
5,179,3.36900958466487,5.82470340716499,503,3167186684006283
5,180,2.28306709265183,6.09739348956813,503,4416919626367891
30,295,6.02193577566731,6.31965714285713,505,3343675880687387
30,296,5.29466304839442,4.34000000000002,506,2747745007584531
30,297,7.1535504296699,5.8618285714286,506,3309043529346975
8,40,7.15322324547471,2.04334391494643,506,3308493790037151
11,16,6.35802368976138,2.2348781987407,507,3853954636901563
3,198,3.62727272727305,1.90264159300945,507,3906765185671067
30,298,6.9120307553137,2.09039999999996,507,2746097887659675
30,299,7.27657168701927,4.86034285714281,508,2782927215447771
30,300,6.02193577566731,6.31965714285713,512,3309044418538908
5,181,5.42108626198161,3.65709192916844,512,3062202900473499
22,185,4.95817990531347,7.5,512,3310797000066971
12,8,5.53552123552247,6.55641379310351,513,4469574898336667
25,17,5.1804236669098,3.34941935483875,513,7812094423777723
8,41,7.13702762781872,3.62119390649362,513,3310692796254875
21,65,5.60182303245884,6.85478656968628,514,777417687353051
21,66,2.38706091596324,5.71967526265519,515,1094215867354907
11,17,7.19041051435983,2.19951449106369,516,3343815601336249
20,5,1.5,1.5,516,1094077304885147
22,186,4.37953708574493,5.25681081081086,516,3308480905401819
21,67,5.60182303245884,6.85478656968628,517,3310005618787731
3,199,2.29963636363722,1.5,517,3062203789664155
3,200,2.29963636363722,1.5,517,3062203789664155
3,201,5.19927272727327,2.55909356313043,517,3346427931387803
13,12,5.23662551440465,7.5,518,3345877168606745
24,12,7.09852616064958,3.2959649122808,518,2182585327080635
24,13,7.09852616064958,3.2959649122808,518,3081985838600347
25,18,3.5368882395909,4.1236129032258,518,3308493705891610
22,187,4.95817990531347,7.5,518,1059529762326519
22,188,4.95817990531347,7.5,518,3311346755880919
17,7,6.44467905405473,7.5,519,3344362672800923
3,202,3.42763636363738,3.89591680592747,519,3308768382994971
3,203,2.82763636363641,3.91609116717343,519,3308491644894619
3,204,2.26363636363661,3.01005697948333,519,3311226331121561
3,205,2.17309090909041,3.05028489741677,519,1056693976089147
3,206,2.20909090909159,3.01005697948333,519,4434393630035483
30,301,7.04771596562567,3.13805714285712,519,3064919383399998
30,302,7.04771596562567,3.13805714285712,519,2218462765958299
22,189,1.94187269857977,2.66221621621631,519,3308768265555419
22,190,1.94187269857977,2.66221621621631,519,3027293288844763
3,207,5.19927272727327,2.55909356313043,520,3343675863910235
3,208,2.02690909090982,2.2852296293313,520,774119490385851
5,182,5.42108626198161,3.65709192916844,520,3309730740890267
5,183,2.15559105431289,7.2662322482614,520,3344775528591001
32,69,1.56636771300476,4.11144578313252,520,3308498084744891
32,70,1.56636771300476,4.11144578313252,520,3330484022333083
5,184,2.18722044728467,4.88963240021043,521,3311379647598233
5,185,2.04345047923318,5.18184208988369,521,4152918719909395
5,186,2.17092651757212,4.46101922739761,521,3310692813554715
5,187,1.86805111821141,5.57141604815616,521,3308494394279455
5,188,1.88338658147064,5.29872596575308,521,3310697108005019
5,189,2.20351437699672,4.59742271053711,521,3308498112532155
5,190,1.82012779552708,6.29223891064236,521,3309319298010843
5,191,1.85175718849786,5.4156098416224,521,3065190335439897
5,192,1.85175718849786,5.4156098416224,521,3311240457536794
3,209,4.71818181818209,4.03689572553204,522,3309593301468987
3,210,4.35490909090963,3.41269857249278,522,495943046449115
3,211,3.62727272727305,5.10396238951418,522,3027018821984411
3,212,4.77272727272769,4.01672136428608,522,2044192840533657
3,213,4.77272727272769,4.01672136428608,522,7831884660529177
30,303,2.49954771596524,5.9942857142857,522,3308494897603483
30,304,2.49954771596524,5.9942857142857,522,3308494897595291
30,305,6.11329715061021,1.72857142857143,522,4434528923568025
30,306,3.3245137946628,4.03325714285714,522,3310830252255163
5,193,2.74600638977708,6.40912278651169,522,3343678161602491
5,194,2.47476038338715,6.29223891064236,522,3311246883190427
5,195,2.74600638977708,6.19475775816734,522,4437146753879705
5,196,2.74600638977708,6.19475775816734,522,3326701968352955
5,197,2.63482428115069,6.15583542750286,522,3346152071679673
5,198,3.01821086262033,7.1298287651219,522,3310795406361755
8,42,1.5,3.82777955181549,522,2748275419301403
30,307,3.46019900497524,5.8618285714286,523,7797247879466651
30,308,6.77634554500221,4.26182857142851,524,3346426387295643
8,43,6.02524610987595,3.86530984090015,524,2780862963567323
8,44,6.02524610987595,3.86530984090015,524,2780862963567323
5,199,5.42108626198161,3.65709192916844,530,3062186005819295
18,30,5.70217588395287,4.78977662575292,542,3346556863959067
5,200,5.42108626198161,3.65709192916844,542,3345878058065625
22,191,3.62519726459885,2.06756756756749,543,3311242569320219
22,192,3.62519726459885,2.06756756756749,543,3311242569352987
12,9,7.5,1.5,546,2219940242582683
30,309,6.02193577566731,6.31965714285713,546,3363469044074169
22,193,2.00289321409775,4.52562162162161,547,3343678170779402
18,31,5.76201269265647,6.14305862621036,548,3310690666075195
6,2,7.5,7.5,548,531674657246747
2,21,4.28252520403407,7.5,549,3310142722197139
22,194,2.00289321409775,4.52562162162161,549,4489369034710683
30,310,3.6709633649929,3.19520000000004,551,2746093575882331
30,311,6.23631840796007,4.30708571428567,553,3343679110270643
32,71,2.46591928251062,2.0678965863454,554,3064951964749467
18,32,4.77289211242035,7.26374170923236,555,3238537362982811
18,33,4.77289211242035,7.26374170923236,555,3238537362982811
21,68,7.33992885726878,5.8151862464183,556,3011729401073303
19,21,7.04145968666289,7.1451911160073,557,3308493588974363
30,312,1.85368611488029,5.03188571428572,558,3310692813538971
15,111,3.14513658412059,2.08701639344265,560,3345831953815433
22,195,2.00289321409775,4.52562162162161,572,3290901591672339
30,313,5.01243781094521,3.13805714285712,574,3081993052801947
30,314,5.01243781094521,3.13805714285712,574,3081993052802011
14,11,2.0539074607034,6.67997803232396,575,3361546216197659
14,12,2.0539074607034,6.67997803232396,575,3345877923841563
21,69,5.60182303245884,6.85478656968628,575,3311246814009243
2,22,3.9944791166608,1.5,576,3308494666911131
2,23,3.9944791166608,1.5,576,3081991375080027
30,315,6.21913161465397,1.61428571428577,576,3308494666911131
22,196,7.00973172014774,5.47297297297295,576,8711491110620795
18,34,6.77470534904802,3.57006175192503,577,3346701584483999
18,35,6.77470534904802,3.57006175192503,577,3308493790301979
30,316,3.65558570782364,3.37965714285714,577,1056698271584059
8,45,6.85122261035258,2.43780641283318,577,7812076841652123
25,19,5.94631117604008,3.92941935483869,578,3361236022254491
29,3,2.20718545867536,7.5,580,2747742860084635
30,317,3.6709633649929,6.51714285714287,581,3308768651428763
18,36,5.50543970988206,4.12274148052152,582,3081991224055315
3,214,5.80909090909113,7.17781424285743,583,3167756301945499
22,197,3.59047869542359,5.63513513513503,583,2765334576415563
24,14,6.91459100958034,1.5,584,3343625465163419
32,72,7.17174887892437,7.5,584,3344194430879675
18,37,7.5,7.05790195928953,585,3026985326266523
15,112,7.5,7.5,586,3326085908715291
5,201,5.42108626198161,3.65709192916844,586,3344088331830937
